id,Fecha de nacimiento,tipo cliente,Factura online,Antigüedad Equipo,Plan de datos,facturación,mora,Fecha inicio contrato,minutos,resultado
507,1956-02-16 16:33:10.981,3,1,5,1,239627,0,2016-05-18 04:57:47.005,811,0
509,1955-01-07 06:21:48.875,2,0,42,1,138918,0,2016-11-27 13:29:50.068,225,0
510,1959-06-08 23:49:05.096,1,1,11,1,470621,34,2018-05-28 10:00:02.966,1697,0
511,1954-08-15 20:32:58.414,1,0,37,1,339713,0,2016-04-22 07:59:24.679,1471,0
515,1959-04-20 04:06:12.397,2,1,18,1,115739,0,2015-08-27 05:44:39.846,288,0
516,1955-06-13 00:40:52.913,2,1,2,1,145099,0,2015-05-17 02:05:50.010,900,0
517,1957-09-21 15:23:00.388,2,1,10,1,332238,25,2016-12-20 16:34:26.782,1888,1
518,1951-07-06 21:10:17.963,1,0,45,1,267346,58,2018-03-22 15:04:19.091,1435,0
519,1955-03-08 04:54:51.624,1,1,13,1,301574,23,2017-02-09 10:58:43.097,1935,1
521,1956-05-09 17:08:49.239,1,1,15,0,332760,0,2014-05-09 18:53:46.440,1036,0
522,1953-04-20 14:57:20.506,2,0,39,1,129992,15,2017-03-06 23:11:33.239,609,0
524,1958-03-30 16:15:01.575,1,0,39,1,271767,48,2017-06-01 15:36:47.904,883,0
527,1958-02-06 15:17:50.816,1,1,20,1,370710,0,2016-08-01 11:14:53.665,1032,0
534,1964-05-08 02:11:48.380,2,0,31,1,261077,60,2018-04-06 07:46:38.022,572,0
536,1961-08-05 22:53:14.900,3,1,14,1,199304,21,2016-09-18 23:11:14.689,285,0
539,1957-01-08 01:39:31.530,2,0,25,1,340374,35,2018-03-24 18:45:16.936,874,0
540,1964-01-02 09:38:16.919,1,0,38,1,460375,0,2015-09-21 03:34:17.564,2160,0
544,1961-06-18 06:31:50.722,2,0,44,1,250501,0,2015-07-03 01:07:30.949,432,0
545,1964-12-29 01:03:24.433,1,1,19,0,143222,31,2018-01-18 23:59:30.348,375,0
546,1953-05-09 07:06:14.680,2,0,31,1,301428,38,2018-04-07 05:29:49.222,687,1
547,1959-02-07 22:23:30.785,1,0,40,1,279055,0,2016-04-12 17:29:34.162,1185,0
548,1969-11-03 21:57:22.825,2,0,38,1,425210,3,2017-04-23 03:41:30.077,1462,0
551,1958-10-17 18:15:51.765,1,1,14,0,106633,0,2013-11-03 06:49:24.261,488,0
552,1954-07-22 11:23:07.005,1,1,21,1,195878,34,2017-10-21 20:08:46.214,776,0
556,1954-03-18 03:59:52.317,2,0,36,1,271260,2,2017-06-12 23:47:07.698,155,0
560,1966-12-04 05:53:57.241,2,0,44,1,352640,0,2016-06-19 06:02:44.603,1224,1
562,1969-06-26 11:43:33.806,2,1,2,1,175473,0,2015-11-19 10:57:50.419,800,0
564,1958-03-22 11:43:54.003,1,1,4,1,246629,1,2017-02-23 02:10:54.770,1599,0
565,1957-12-27 13:16:28.787,3,0,41,1,240813,31,2017-09-29 12:17:36.337,582,0
566,1959-12-17 13:32:45.276,1,0,43,1,304411,39,2017-12-14 22:51:57.532,741,0
571,1955-09-17 09:15:03.446,2,1,6,1,123199,52,2018-04-27 21:41:51.412,379,0
572,1960-09-22 19:51:08.623,1,1,18,1,283372,0,2015-02-04 04:42:39.062,1440,0
573,1953-06-22 06:52:05.454,2,1,7,0,311518,0,2015-10-15 05:13:48.051,1594,0
576,1968-09-14 06:39:40.110,2,1,4,1,370537,6,2016-11-25 07:47:36.096,2243,0
580,1961-02-12 10:12:27.588,1,0,44,1,363422,0,2015-08-13 19:17:39.360,1306,0
581,1945-10-13 13:02:16.669,2,1,9,1,230187,27,2016-12-21 04:42:04.966,1257,1
582,1952-07-03 19:04:10.104,2,0,37,1,300625,0,2016-08-06 18:28:42.063,576,0
583,1957-09-27 02:34:44.855,1,0,43,1,246667,43,2017-10-24 05:13:19.377,1463,0
590,1962-10-30 21:55:20.073,2,1,4,1,317791,0,2016-11-18 09:20:09.715,1550,0
591,1955-03-17 05:38:05.062,1,1,5,0,296412,3,2017-04-09 08:02:56.064,1499,0
593,1959-11-24 12:50:48.735,2,1,7,0,204103,37,2017-11-02 06:41:09.316,836,0
594,1954-05-17 15:43:45.842,3,0,40,1,154534,0,2016-09-13 11:29:18.085,1226,0
595,1973-06-10 15:25:17.603,2,0,43,1,326215,5,2017-07-21 06:45:26.731,1188,0
598,1955-01-08 19:22:03.112,1,1,3,1,227357,35,2017-12-07 08:12:22.187,991,0
602,1958-06-20 11:30:03.313,2,0,35,1,129836,9,2017-06-05 20:03:45.068,205,0
605,1957-03-30 13:30:01.210,2,0,39,1,298039,33,2017-09-25 13:25:49.296,1210,0
607,1963-05-05 09:01:16.792,1,0,45,1,165684,2,2016-11-17 14:46:38.582,1265,0
609,1953-11-15 04:36:31.175,3,0,38,1,259400,4,2017-07-18 09:10:39.893,2063,0
612,1958-08-10 23:15:47.384,1,0,25,1,423470,35,2017-10-29 22:28:47.112,1748,0
613,1956-01-12 09:47:47.748,2,1,15,1,105263,0,2015-11-26 06:10:58.879,668,0
614,1958-11-13 23:40:48.363,1,0,32,1,190822,2,2017-07-28 15:09:54.169,1197,0
620,1962-07-28 12:52:00.109,1,1,9,1,185138,0,2016-05-20 09:25:58.829,206,0
621,1956-03-28 19:06:49.822,2,1,8,1,285326,32,2017-12-18 15:12:18.737,453,0
623,1957-03-23 07:44:40.908,1,1,9,1,272234,0,2015-12-22 20:32:58.758,870,0
626,1950-06-07 06:34:10.053,2,0,26,1,175873,0,2016-02-04 22:33:43.233,931,0
627,1955-12-06 02:16:36.491,2,0,41,1,194176,11,2017-06-09 10:24:00.694,800,0
631,1973-09-16 05:12:40.720,2,0,45,1,379802,2,2017-04-10 18:05:49.779,1592,0
634,1959-11-26 20:11:23.560,1,1,30,0,456626,3,2017-05-28 08:19:18.071,2582,0
635,1962-11-16 16:22:18.355,2,0,23,1,215321,53,2017-08-31 14:09:39.241,571,0
636,1956-02-25 21:33:57.988,3,1,19,1,123466,0,2015-05-27 11:33:17.260,609,0
637,1962-10-11 15:56:25.491,2,1,8,1,490064,0,2016-10-03 15:40:51.711,2676,0
638,1960-07-12 07:53:10.237,2,1,7,0,301489,30,2017-07-29 20:28:22.981,1224,0
639,1963-08-02 08:55:57.696,2,1,19,0,335919,0,2016-05-04 07:22:04.896,822,0
645,1954-03-29 20:52:01.831,2,1,9,0,308201,46,2018-04-29 02:56:58.521,1406,0
646,1959-01-20 08:11:40.220,1,1,11,1,173502,0,2015-11-15 00:24:26.788,918,0
647,1956-01-25 02:06:37.048,1,1,4,1,367056,9,2017-09-09 13:05:27.367,1464,0
649,1950-11-17 08:53:15.450,2,1,10,1,211969,71,2017-12-13 16:53:36.973,823,1
650,1953-04-16 06:35:22.429,2,0,37,1,345508,0,2014-08-07 00:46:45.520,2047,0
652,1958-10-01 08:52:33.333,2,1,10,1,396825,50,2017-09-05 19:30:42.030,1448,0
658,1959-03-10 02:30:30.404,2,0,36,1,286086,37,2017-12-13 02:29:31.759,2001,0
659,1961-03-29 19:55:38.249,2,1,8,1,179851,0,2015-05-02 14:58:50.036,1104,0
662,1968-03-15 03:04:08.084,1,0,46,1,262523,0,2016-09-01 12:00:21.923,1358,0
665,1950-08-09 16:31:33.022,1,1,24,1,239483,0,2015-07-29 13:21:15.962,1475,0
666,1953-11-30 09:14:17.174,1,0,38,1,284681,4,2017-06-19 23:39:48.986,1354,0
668,1958-11-04 16:57:40.677,1,1,7,0,208003,42,2017-09-20 10:17:57.732,1150,0
669,1965-05-21 20:28:56.628,1,1,15,1,150680,2,2017-05-07 13:25:24.775,125,0
670,1971-02-26 07:04:48.852,1,1,12,1,229758,67,2017-12-15 09:32:44.463,920,0
671,1963-07-24 14:37:57.807,2,0,42,1,348694,0,2015-09-26 05:27:16.062,1108,0
675,1960-02-26 05:50:33.930,1,0,40,1,238068,1,2016-11-07 15:32:50.056,888,0
677,1957-12-14 21:07:12.261,1,0,45,1,323237,7,2017-04-09 06:34:18.870,1731,0
678,1959-03-30 14:24:27.248,2,0,45,1,315123,9,2017-01-11 02:40:46.495,1129,0
679,1952-10-24 08:03:07.569,1,0,43,1,292503,0,2016-02-08 04:28:27.832,1053,1
681,1955-06-11 08:31:32.564,1,0,44,1,175676,11,2017-03-22 08:50:05.403,197,0
682,1961-02-10 19:42:31.763,1,1,6,1,296219,35,2017-10-06 03:55:19.715,1226,0
683,1967-05-16 07:17:21.385,2,0,44,1,341776,24,2016-10-11 12:39:03.059,1337,0
684,1960-08-04 19:39:21.799,2,0,34,1,168948,0,2015-12-13 00:54:17.801,1035,0
685,1961-02-19 10:59:06.168,2,1,12,1,512484,31,2017-10-24 12:23:04.783,2276,0
688,1973-07-13 07:06:01.035,1,1,13,1,223089,0,2016-06-03 16:07:56.465,449,0
692,1968-06-08 09:48:00.604,1,1,5,1,451935,0,2015-01-05 20:16:50.942,1934,0
694,1962-03-09 16:39:51.314,1,1,7,1,381208,34,2017-08-13 04:05:36.723,1609,0
695,1960-02-23 16:22:55.774,2,1,11,0,236522,2,2016-12-09 10:13:20.488,197,0
698,1954-09-04 03:33:06.481,1,0,32,1,391498,36,2017-10-07 07:55:18.495,1389,0
699,1962-02-19 20:43:28.049,2,0,37,1,330684,60,2017-12-08 23:11:25.993,2039,0
700,1956-08-01 02:40:32.905,1,1,9,0,242596,64,2017-10-04 08:33:02.994,795,0
701,1955-07-12 02:02:27.171,2,1,15,1,390871,27,2017-07-10 07:43:53.008,784,1
703,1961-08-06 05:46:05.376,2,0,41,1,384223,0,2016-12-11 22:34:29.779,1556,1
705,1963-05-07 07:12:10.782,3,0,32,1,170798,12,2017-02-14 08:25:11.065,705,0
710,1956-05-23 15:20:36.912,1,0,41,1,380302,2,2017-07-06 12:06:18.770,1908,0
711,1947-08-10 13:47:17.873,2,1,7,1,269337,41,2018-04-23 10:03:44.346,1247,1
714,1960-04-19 08:49:35.862,2,0,47,1,239148,0,2015-10-04 19:09:48.521,606,0
715,1954-07-03 21:18:55.825,1,1,3,1,180279,40,2017-09-19 01:32:10.239,958,0
716,1955-01-04 09:26:50.911,2,1,14,0,250549,83,2018-02-16 16:26:25.792,1433,1
718,1947-06-07 20:01:03.087,2,1,6,1,256602,0,2016-09-22 21:35:09.370,763,1
719,1955-06-12 00:19:50.366,1,0,37,1,279289,35,2018-02-24 19:42:28.208,559,0
720,1950-09-24 05:31:00.890,1,0,35,1,199733,34,2018-03-04 14:25:15.572,940,1
721,1958-03-02 13:47:16.585,2,1,4,1,393225,20,2017-03-21 20:42:25.157,1818,1
722,1953-01-04 04:24:57.053,2,0,35,1,197454,38,2017-08-04 03:21:24.772,1034,0
723,1958-01-11 07:13:34.370,2,1,4,1,272685,0,2014-01-31 20:02:57.994,440,0
724,1956-05-31 04:35:54.925,3,0,34,1,244072,0,2015-01-07 17:29:01.949,822,1
725,1956-06-24 08:59:27.371,1,1,9,1,315441,0,2016-01-31 13:39:11.187,1679,0
726,1961-11-20 14:31:52.815,2,1,8,0,194542,46,2018-10-13 18:52:22.965,1147,0
727,1959-11-05 07:29:46.127,1,1,8,1,338094,22,2017-03-12 02:47:04.867,1834,1
730,1963-04-28 03:39:52.305,1,1,16,1,322293,6,2017-06-20 12:20:37.498,1444,0
731,1953-08-16 12:16:55.873,1,1,5,1,223366,47,2017-11-25 12:51:51.093,458,0
735,1961-04-21 19:16:53.707,1,0,39,1,331547,35,2017-09-17 12:09:51.579,655,0
736,1965-12-01 10:59:19.210,2,1,4,1,196753,0,2016-03-09 05:06:50.432,1534,0
738,1959-11-30 13:54:51.670,1,0,29,1,333143,33,2018-04-24 23:25:01.824,780,0
742,1962-08-07 11:26:08.482,1,0,31,1,185193,49,2017-06-07 17:44:33.163,337,0
743,1962-03-28 18:58:58.435,1,1,6,0,286709,0,2014-07-05 03:54:03.955,1358,0
745,1949-08-29 20:53:17.258,2,1,11,1,122252,0,2016-06-12 00:15:31.532,654,0
746,1959-03-19 12:42:54.763,2,0,38,1,85542,36,2018-04-08 00:08:29.077,300,0
748,1961-11-22 11:38:56.102,2,0,41,1,280109,0,2012-10-10 14:00:22.087,1682,0
751,1959-04-04 20:08:59.023,1,1,7,1,377029,0,2016-11-27 00:19:32.045,1604,0
752,1962-12-17 02:42:51.090,1,0,37,1,273284,0,2015-06-24 01:24:16.916,387,1
753,1953-03-05 16:56:09.786,2,0,45,1,313054,33,2017-11-02 08:10:30.014,1630,0
758,1959-04-19 10:41:03.702,3,1,8,0,311634,0,2016-02-16 23:20:18.737,767,1
760,1960-07-09 11:53:25.386,2,0,40,1,160414,0,2016-09-17 06:57:18.613,868,1
761,1959-08-15 17:10:22.470,1,0,41,1,185881,10,2017-06-21 19:43:17.280,331,0
763,1952-02-03 04:55:56.070,2,1,10,1,344404,26,2016-12-11 20:14:35.911,1354,1
764,1960-01-20 17:53:43.850,2,0,36,1,265641,40,2017-10-08 02:08:04.458,650,0
766,1958-05-16 15:33:56.621,3,0,38,1,74095,0,2016-12-10 13:58:18.930,516,0
770,1963-02-05 19:54:16.403,2,1,14,1,400790,0,2015-10-01 21:03:53.633,2074,0
771,1958-07-12 10:15:49.367,1,1,5,0,428178,46,2017-12-04 06:50:15.592,1843,0
772,1961-08-07 14:12:43.717,2,1,20,1,331442,0,2016-02-08 03:59:29.409,1641,1
773,1958-10-04 16:36:32.968,1,1,3,1,17773,51,2017-10-16 12:22:54.528,100,0
778,1955-11-11 02:20:07.631,2,0,4,1,284300,0,2016-03-15 18:56:50.968,749,0
779,1966-12-17 08:14:01.155,2,0,42,1,233601,0,2016-08-05 00:41:57.376,1042,0
780,1955-11-11 18:36:08.968,1,1,13,1,248656,0,2016-04-28 10:54:28.734,1332,1
781,1956-04-13 07:21:19.574,1,1,14,1,357249,42,2017-10-04 11:22:44.454,1231,0
785,1965-04-07 09:50:43.247,1,1,5,1,279860,0,2016-08-28 22:59:06.263,858,0
786,1956-05-16 05:26:35.993,1,0,32,1,286884,0,2015-12-05 14:38:33.558,1188,0
787,1962-10-03 13:01:10.473,2,1,9,0,-26793,0,2015-12-05 06:34:52.143,638,0
790,1952-01-13 23:00:38.721,1,1,4,1,237291,0,2016-03-03 02:06:41.191,1365,0
791,1957-11-28 04:13:18.342,1,0,40,1,341197,38,2017-08-20 12:46:44.342,937,0
792,1959-04-20 20:47:07.752,1,1,9,1,241678,0,2016-02-21 02:54:43.954,1204,0
793,1950-04-13 09:19:10.131,1,0,43,1,334900,0,2016-08-20 06:42:18.386,479,0
794,1955-07-11 08:38:45.153,2,1,4,1,113004,0,2016-04-25 01:13:35.746,141,0
795,1953-08-09 05:27:38.268,1,0,41,1,391663,40,2017-09-30 07:17:59.919,1806,0
797,1951-03-02 07:23:40.375,1,1,7,0,227708,0,2016-01-20 23:22:12.797,1055,0
799,1953-10-22 23:35:21.946,1,0,36,1,134596,43,2018-02-26 04:40:33.480,1009,0
800,1954-12-16 03:34:24.864,1,1,15,0,266564,35,2017-12-17 18:32:43.094,1391,0
801,1953-05-06 16:16:20.188,1,0,41,1,256094,5,2017-02-11 07:02:15.917,1359,0
806,1951-04-02 18:36:07.568,1,0,45,1,252830,0,2016-09-10 23:41:53.808,1546,0
807,1960-11-03 18:46:43.652,3,0,40,1,34331,49,2017-05-21 15:05:46.931,219,0
808,1964-01-10 23:15:32.543,3,1,10,1,243423,46,2018-05-07 12:35:38.728,1138,0
812,1962-08-30 10:17:02.756,2,0,36,1,198670,0,2016-01-07 00:22:34.433,967,0
814,1958-10-17 10:29:58.538,1,1,9,1,173100,27,2017-07-01 19:01:40.623,260,0
815,1962-08-15 03:56:47.129,2,1,9,1,165359,31,2018-04-06 05:19:23.018,1041,0
816,1958-01-17 03:08:07.656,3,1,10,1,293074,0,2016-05-13 02:08:54.268,1072,0
817,1962-05-08 19:22:57.766,2,1,5,1,192714,1,2017-05-30 03:18:29.402,1039,0
818,1957-07-02 23:43:43.405,2,1,2,1,309630,14,2017-05-29 15:30:17.795,641,0
820,1960-06-04 00:19:38.239,1,0,36,1,381829,0,2016-01-26 20:46:37.941,1657,0
822,1960-08-27 17:24:35.807,3,1,3,0,157630,10,2016-11-17 01:15:30.344,636,0
823,1955-05-19 22:17:03.178,2,0,48,1,199646,0,2014-08-11 11:10:53.514,153,0
824,1959-05-20 01:31:12.644,1,0,41,1,388489,6,2017-03-28 09:34:41.077,1343,0
826,1958-08-04 22:34:17.659,1,1,12,1,316645,5,2017-05-08 09:46:31.496,1549,0
829,1966-03-13 03:25:16.683,3,1,4,1,294017,66,2018-03-16 18:13:11.694,1034,1
830,1963-09-26 11:20:38.579,3,1,14,0,437589,67,2018-07-04 05:41:08.890,1519,1
833,1953-10-31 21:19:55.403,1,1,4,0,317573,0,2016-05-09 12:24:55.796,1396,0
836,1952-06-18 09:55:06.549,2,1,13,0,329093,52,2017-10-17 12:19:38.557,1739,0
839,1957-05-25 16:33:37.868,2,0,44,1,311841,52,2018-07-11 21:10:40.135,1741,0
840,1957-07-20 20:41:14.501,2,0,44,1,369265,0,2015-10-07 06:50:24.193,1632,0
842,1960-12-03 17:35:14.890,2,0,41,1,161003,1,2017-05-12 03:24:22.610,914,0
844,1956-01-10 09:41:53.159,1,0,41,1,437244,26,2017-09-03 10:31:31.279,2146,1
845,1966-10-13 18:57:56.533,2,1,1,0,411221,0,2014-11-25 21:11:15.123,1619,0
846,1957-06-24 19:25:25.326,1,1,6,1,292632,0,2015-04-08 17:28:48.932,1089,1
850,1947-12-11 01:29:54.565,1,0,29,1,254424,5,2017-02-22 09:20:14.153,439,1
852,1955-02-07 11:22:12.669,3,1,5,1,326909,0,2016-02-18 15:16:56.241,1218,0
854,1953-02-10 04:42:37.134,1,0,33,1,130562,0,2016-05-13 15:12:30.544,171,0
855,1956-01-05 22:29:22.942,1,1,10,0,329111,3,2017-07-15 03:15:26.370,1303,0
856,1958-08-07 18:30:38.997,3,0,46,1,301612,38,2017-10-07 10:41:02.726,1181,0
862,1955-05-12 03:58:25.788,2,0,38,1,216765,0,2016-12-09 16:10:57.865,1561,0
863,1962-07-17 11:49:12.535,2,0,39,1,315949,1,2017-08-01 10:22:37.132,687,0
866,1958-05-12 08:32:12.606,1,1,10,1,202953,0,2016-03-01 08:12:41.294,716,0
868,1964-09-29 01:58:55.310,2,1,14,1,41667,0,2016-02-17 01:42:08.906,436,0
869,1951-12-25 20:23:02.168,2,0,45,1,211952,4,2016-10-12 17:55:18.311,1049,0
873,1949-06-20 14:37:45.232,2,0,31,1,189530,31,2017-09-10 14:11:47.685,695,0
875,1957-09-25 17:53:54.995,2,0,6,1,73146,10,2017-05-05 14:51:14.274,680,0
877,1967-10-28 10:50:30.068,2,0,40,1,174396,59,2017-10-29 20:44:27.237,242,0
878,1959-01-21 18:19:59.666,1,1,9,1,243999,47,2017-07-18 20:27:22.699,1221,0
879,1962-10-24 00:49:24.925,2,0,39,1,311726,46,2017-07-14 12:39:23.107,1697,0
880,1959-06-20 23:37:50.956,2,1,13,1,160087,0,2014-05-08 22:54:25.768,688,0
884,1949-08-19 13:03:33.592,1,0,42,1,182220,0,2016-03-02 23:24:11.105,507,0
885,1957-12-28 05:13:19.389,1,1,4,1,205309,2,2017-03-04 16:57:48.429,1078,0
888,1960-11-01 05:15:23.043,2,0,39,1,301860,45,2017-08-04 07:10:07.281,1106,0
889,1959-11-08 16:50:02.064,2,1,9,1,321580,34,2017-11-22 17:27:31.886,1051,0
893,1955-05-05 02:42:26.728,2,0,37,1,341913,0,2015-10-12 16:41:11.265,787,0
896,1958-08-19 23:11:09.855,3,1,4,0,218163,0,2014-04-27 13:34:46.611,436,0
897,1958-01-08 00:36:22.891,1,0,43,1,225620,9,2016-09-11 19:05:28.782,1013,0
898,1953-04-12 15:02:06.547,1,0,39,1,394808,0,2016-04-15 19:54:39.464,1663,1
901,1959-04-10 00:36:32.143,1,1,7,0,226521,1,2016-10-02 02:14:05.585,1535,0
904,1953-07-23 18:10:26.960,1,0,35,1,290623,44,2018-06-22 15:08:53.100,1151,0
906,1949-12-19 23:46:36.570,2,0,35,1,207835,0,2016-02-21 14:04:22.708,186,0
907,1957-02-14 17:30:01.888,2,1,15,1,266269,1,2017-04-01 17:31:22.533,992,0
910,1955-11-08 08:23:59.159,1,1,3,1,103133,3,2016-11-07 11:20:58.724,396,0
911,1948-04-17 00:09:51.595,1,0,38,1,157501,28,2017-02-15 16:35:58.054,853,1
912,1956-10-06 23:26:09.961,1,0,39,1,287854,0,2015-07-17 10:23:30.581,1130,0
913,1965-01-12 04:39:08.126,2,0,39,1,395128,0,2016-04-17 06:37:31.745,1412,0
916,1961-09-19 14:41:21.142,1,1,11,1,300856,21,2017-02-24 19:48:38.508,1638,1
917,1966-10-26 23:23:35.094,2,0,31,1,161013,0,2016-05-22 02:59:24.503,954,0
922,1951-03-25 19:38:09.478,3,0,38,1,177939,41,2018-01-04 19:43:07.844,1004,0
923,1948-04-06 10:50:50.147,1,1,8,1,109996,40,2017-09-23 00:11:35.707,277,0
926,1960-12-28 01:41:38.603,2,0,26,1,320875,44,2017-11-11 20:37:21.338,1212,0
930,1956-01-21 22:15:33.949,2,1,8,0,336210,0,2016-09-16 11:45:19.189,1331,1
931,1965-09-20 16:39:07.214,2,0,43,1,231727,0,2014-09-22 04:50:32.374,1424,0
935,1968-08-31 04:23:02.194,2,0,38,1,197400,4,2017-05-21 17:05:21.295,705,0
936,1953-01-10 08:47:20.095,2,0,33,1,303816,31,2017-06-16 10:41:37.053,793,0
939,1954-10-08 01:02:19.608,1,0,42,1,370207,0,2013-09-15 02:48:05.248,2138,0
941,1962-08-24 06:23:41.180,1,0,38,1,277204,32,2017-08-31 13:50:47.836,1125,0
942,1953-09-01 07:44:58.544,3,0,33,1,450403,0,2016-05-23 21:38:55.652,1862,1
943,1953-10-05 04:54:44.707,2,0,45,1,345140,0,2016-01-20 22:05:46.707,1798,1
945,1958-05-04 10:48:47.091,3,1,6,0,146216,0,2015-11-02 14:24:12.401,437,0
946,1955-04-10 16:19:58.953,1,1,6,0,626111,0,2016-07-30 00:00:56.985,2403,1
947,1962-08-07 11:15:11.153,2,0,43,1,334714,0,2016-10-21 09:34:58.441,1763,0
949,1953-06-15 06:13:58.789,2,1,10,1,266530,0,2016-08-31 09:46:18.625,1291,0
950,1958-09-24 04:25:33.489,1,1,13,1,372462,0,2016-07-08 17:48:57.281,1683,0
951,1953-07-04 20:23:17.238,1,0,43,1,162681,33,2017-12-17 22:45:49.690,984,0
955,1960-03-18 21:22:32.856,2,1,9,0,315624,32,2018-04-09 12:43:00.414,1144,0
956,1956-11-26 01:32:16.074,2,1,17,0,396929,31,2017-10-18 03:49:55.466,1211,0
959,1958-07-18 08:04:06.869,2,1,7,0,273294,2,2017-01-30 10:10:46.413,1186,0
963,1961-06-08 20:34:00.639,3,1,17,1,187759,2,2016-11-25 06:38:29.401,1061,0
964,1953-12-12 22:53:55.368,2,0,42,1,224351,4,2016-10-22 16:32:23.408,1122,0
965,1950-01-20 07:17:41.917,3,0,46,1,276325,25,2017-02-17 18:11:27.881,1500,1
967,1955-06-16 23:42:15.139,1,0,39,1,281645,32,2018-05-19 04:51:58.546,1122,0
969,1966-10-14 08:53:03.238,1,1,5,1,153512,0,2016-11-29 23:00:41.774,810,0
970,1957-05-30 20:00:54.186,1,1,2,1,247796,0,2016-03-12 21:40:33.618,276,0
971,1961-08-20 16:20:04.020,3,1,18,0,338506,39,2017-11-20 03:30:49.456,1235,0
974,1952-05-03 16:02:54.635,1,0,28,1,177726,1,2017-03-04 10:57:40.919,913,0
977,1961-12-04 05:04:54.659,2,0,11,1,360714,0,2015-05-14 06:47:08.659,1273,1
978,1960-07-31 13:02:00.370,2,1,6,1,203508,29,2016-12-17 03:00:32.137,963,0
979,1959-07-05 12:49:00.700,2,0,7,1,273865,38,2017-12-28 03:00:56.606,9254,0
980,1950-10-10 10:57:05.516,2,1,5,1,290290,39,2017-11-19 01:23:35.401,1407,0
981,1960-11-19 02:11:46.695,2,0,28,1,395809,27,2017-08-06 08:33:34.102,1573,0
983,1966-06-15 18:51:00.034,3,0,40,1,288292,0,2014-12-02 14:06:39.513,1489,1
984,1960-08-26 19:27:34.286,1,1,8,1,361068,30,2017-10-18 06:49:00.141,1220,0
985,1960-02-20 16:45:11.618,3,1,15,1,268063,3,2017-05-31 16:33:25.324,465,0
986,1951-12-05 21:38:56.162,1,1,8,0,369121,0,2014-12-22 03:30:32.551,1796,0
990,1956-12-29 10:50:46.621,3,0,28,1,30621,35,2018-04-13 16:06:01.556,558,0
991,1953-03-28 11:05:25.761,2,0,36,1,163011,0,2016-06-18 01:12:10.910,720,0
993,1959-03-29 16:53:31.248,1,0,42,1,390056,0,2016-08-09 18:19:45.068,1488,0
995,1964-05-06 13:13:31.844,1,1,14,1,231478,51,2018-01-04 03:18:53.458,658,0
997,1957-07-15 18:51:55.516,1,1,11,1,125821,0,2014-09-28 01:03:52.607,1124,0
998,1963-12-14 10:44:42.818,1,1,16,1,214229,0,2016-09-27 07:29:26.344,463,0
1001,1964-09-19 02:32:08.861,1,1,7,1,297839,0,2015-07-02 11:49:54.552,1290,0
1003,1958-04-13 18:17:44.728,2,1,4,1,164942,0,2015-03-28 01:23:28.067,516,0
1012,1952-01-07 23:12:17.358,2,0,45,1,107926,44,2017-11-15 10:03:44.882,422,0
1014,1961-12-02 06:20:44.725,3,0,37,1,111355,34,2017-09-06 23:46:49.043,480,0
1015,1956-12-22 05:04:57.780,1,0,41,1,319112,31,2017-10-03 19:03:36.563,510,0
1020,1961-03-16 07:06:45.254,1,1,16,1,312751,0,2016-11-19 22:37:28.680,1194,0
1023,1953-02-12 23:00:56.651,2,1,6,0,287572,1,2017-06-21 08:51:02.258,449,0
1024,1961-11-03 23:14:44.412,1,1,17,1,331401,38,2017-10-03 16:12:09.993,1588,0
1026,1954-04-22 01:54:08.707,2,1,10,1,107517,0,2015-04-23 07:38:07.697,194,0
1027,1953-08-10 06:51:41.439,2,1,7,0,298543,4,2017-09-25 23:01:00.851,784,0
1028,1954-12-02 17:24:42.620,2,1,13,1,193433,0,2015-06-21 17:14:20.518,1151,1
1029,1954-02-21 10:30:08.769,1,1,9,1,79131,47,2017-08-10 22:44:17.170,237,0
1033,1958-07-21 14:56:31.895,1,0,38,1,339044,42,2017-09-12 18:07:32.933,1359,1
1036,1961-08-11 20:56:42.137,2,0,45,1,196974,0,2016-03-19 08:25:38.082,891,0
1037,1964-09-11 01:15:21.007,1,0,40,1,361967,9,2017-04-22 12:26:30.186,1983,0
1039,1958-05-17 06:22:05.279,1,1,15,1,288262,30,2017-02-08 09:43:49.403,602,1
1041,1956-01-16 22:51:55.156,1,1,4,1,368566,39,2017-12-19 16:10:04.271,1230,0
1044,1965-08-24 02:09:39.529,3,1,8,1,187163,42,2017-10-02 09:18:17.923,1078,0
1047,1949-04-13 12:08:01.811,1,0,15,1,367777,34,2017-12-10 22:07:06.955,1474,0
1049,1952-12-29 06:27:29.803,1,1,8,0,284714,0,2016-06-13 02:22:57.384,1054,0
1050,1955-03-03 03:55:18.358,3,1,7,1,300545,1,2017-08-06 18:38:08.158,1023,0
1051,1962-07-21 21:14:12.616,1,1,9,1,220254,0,2016-11-05 12:27:26.133,337,0
1052,1952-11-27 08:51:51.526,1,1,12,1,316730,35,2017-10-02 08:50:33.559,1397,0
1054,1958-09-09 00:03:54.571,1,1,9,1,368872,0,2016-08-15 04:02:28.389,1301,0
1055,1958-07-06 01:17:33.193,1,1,19,0,247743,30,2018-03-26 21:07:39.488,538,0
1056,1959-01-01 23:51:47.599,1,0,35,1,315852,5,2017-01-26 13:19:20.452,1829,0
1057,1957-10-26 14:56:11.143,3,0,39,1,119656,43,2017-09-19 08:16:49.975,500,0
